start_ms	end_ms	length_ms	x	y
4257391	4257977	586	512.3	368.8
4258203	4258367	164	468.7	347.6
4258403	4258700	297	518.8	361.4
4258733	4258894	161	442.5	383.2
4258931	4258954	23	500.4	387.1
4259177	4259332	155	502.7	349.4
4259354	4259570	216	477.8	366.9
4259604	4259733	129	536.8	383.5
4259758	4260090	332	493.2	384.3
4260098	4260316	218	495.4	372.9
4260340	4260554	214	435.8	401.5
4260585	4260975	390	480.3	396.1
4261001	4261228	227	407.0	427.2
4261261	4261579	318	462.0	458.5
4261605	4261858	253	466.1	387.5
4261893	4262368	475	633.2	359.0
4262418	4262862	444	287.5	377.2
4262900	4263161	261	120.4	510.8
4263180	4263493	313	89.2	516.1
4263522	4263727	205	84.9	397.4
4263738	4263988	250	93.1	375.5
4264036	4264256	220	432.7	533.0
4264281	4265140	859	465.8	478.9
4265161	4265309	148	468.4	416.5
4265321	4265553	232	468.1	395.8
4265567	4265789	222	464.2	387.2
4265835	4266096	261	829.7	399.7
4266192	4266323	131	220.1	288.0
4266361	4266742	381	149.6	475.1
4266768	4267080	312	118.9	516.4
4267301	4267394	93	131.7	458.1
4267407	4267532	125	134.9	428.2
4267551	4267751	200	125.2	399.8
4267762	4268174	412	115.5	383.4
4268201	4268424	223	88.4	389.1
4268447	4268828	381	110.2	375.6
4268873	4269000	127	445.0	364.4
