start_ms	end_ms	length_ms	x	y
3717917	3718198	281	514.8	399.0
3718220	3718439	219	543.0	404.2
3718676	3718857	181	520.1	383.6
3718881	3719263	382	548.5	419.3
3719333	3719470	137	-7.4	162.0
3719531	3719838	307	510.0	381.1
3719866	3720126	260	548.3	397.3
3720144	3721557	1413	538.4	396.1
3721589	3721904	315	464.2	470.4
3721952	3723130	1178	558.3	288.2
3723174	3726935	3761	480.1	475.0
3726982	3727157	175	156.4	357.1
3727349	3727558	209	532.4	185.7
3727619	3727794	175	168.1	287.9
3727823	3727985	162	228.8	236.2
3728029	3728061	32	278.2	234.6
3728259	3728366	107	207.4	233.9
3728395	3728727	332	114.4	192.0
3728745	3729079	334	93.5	167.1
3729101	3729482	381	149.0	194.4
3729502	3729790	288	123.5	187.2
3729846	3730215	369	545.6	401.5
