start_ms	end_ms	length_ms	x	y
4176344	4176739	395	532.9	412.2
4176780	4176943	163	506.3	411.7
4178398	4178717	319	510.9	390.7
4178752	4178912	160	498.4	401.0
4178941	4180014	1073	531.2	408.6
4180069	4180295	226	333.1	362.6
4180353	4180652	299	625.9	293.9
4180669	4180801	132	625.0	260.6
4180865	4181256	391	275.8	325.9
4181304	4181502	198	645.5	291.8
4181554	4181827	273	245.6	327.3
4181884	4182129	245	631.6	311.4
4182325	4182379	54	578.9	382.0
4182401	4182421	20	568.4	392.9
4182813	4183035	222	305.7	367.1
4183060	4183252	192	250.0	365.7
4183315	4185129	1814	447.7	554.8
4185194	4186105	911	155.4	434.4
4186131	4186305	174	231.1	457.8
4186331	4186773	442	189.8	464.1
4186828	4187124	296	496.0	422.9
