start_ms	end_ms	length_ms	x	y
4297507	4298383	876	466.4	408.0
4298408	4301843	3435	532.2	420.8
4302445	4302791	346	530.6	374.5
4357627	4357815	188	613.4	307.9
4357870	4358200	330	847.9	185.4
4358256	4358482	226	500.3	381.7
4358514	4360478	1964	518.6	414.7
4360535	4360771	236	120.5	486.3
4360798	4361161	363	268.8	472.4
4361192	4361430	238	224.8	455.6
4361500	4361736	236	787.8	475.0
4361786	4361999	213	1016.4	438.5
4362054	4362260	206	697.2	487.7
4362318	4362510	192	350.6	452.2
4362537	4362849	312	251.4	444.5
4363056	4363200	144	323.3	449.3
4363258	4364214	956	676.7	405.7
4364278	4364559	281	251.9	451.8
4364627	4364857	230	683.3	394.9
4364920	4365090	170	211.3	486.0
4365141	4365317	176	202.0	329.6
4365370	4365704	334	262.3	228.6
4365757	4366174	417	203.9	253.8
4366823	4366932	109	303.2	242.5
4366977	4367165	188	160.4	387.4
4367188	4367591	403	157.6	340.1
4367629	4367816	187	159.3	440.5
4367842	4368632	790	197.3	464.8
