start_ms	end_ms	length_ms	x	y
3730234	3730739	505	510.1	395.0
3730761	3731206	445	544.8	391.3
3732094	3732284	190	674.3	272.3
3732338	3732555	217	431.5	162.2
3732609	3732884	275	727.6	142.8
3732923	3733667	744	867.7	140.4
3734391	3737287	2896	761.9	348.5
3737356	3737518	162	176.3	356.1
3737553	3737925	372	247.6	239.6
3737973	3738000	27	403.0	180.9
3738220	3738261	41	355.8	193.2
3738306	3738447	141	212.5	293.9
3738486	3738630	144	173.6	480.5
3738649	3738874	225	157.1	440.8
3738899	3739236	337	120.0	418.7
3739249	3739557	308	100.5	420.2
