start_ms	end_ms	length_ms	x	y
4748817	4749006	189	495.9	369.6
4749035	4750133	1098	520.6	382.9
4750161	4750448	287	504.4	375.1
4750494	4750609	115	510.4	217.1
4750636	4750831	195	542.3	173.4
4750847	4751067	220	573.4	164.8
4751083	4751652	569	570.1	164.6
4751690	4751912	222	720.6	148.7
4751933	4752118	185	678.3	159.7
4752182	4752834	652	411.1	558.0
4752857	4753044	187	373.2	563.4
4753073	4753365	292	326.4	580.1
4753393	4753777	384	302.7	567.3
4753815	4753975	160	409.4	546.8
4754008	4755386	1378	443.9	540.5
4755413	4755634	221	424.8	542.2
4755686	4755869	183	149.3	472.0
4755960	4756124	164	111.2	705.8
4756155	4757147	992	84.5	697.1
4757217	4757327	110	469.0	423.7
