start_ms	end_ms	length_ms	x	y
7504228	7504479	251	487.4	360.1
7504495	7504989	494	511.7	364.4
7505036	7505143	107	502.9	361.1
7505193	7506021	828	497.0	357.4
7506070	7506256	186	569.5	466.4
7506282	7506738	456	493.5	476.9
7506968	7507109	141	571.8	439.9
7507138	7507564	426	540.9	442.0
7507642	7507750	108	562.2	463.7
7508266	7508561	295	443.0	554.6
7508653	7508773	120	431.0	575.8
7508807	7509066	259	476.8	577.4
7509170	7509267	97	413.7	582.1
7509316	7509381	65	419.5	586.2
7509434	7509461	27	417.4	580.6
7509546	7509653	107	668.8	576.3
7509820	7509942	122	659.6	556.4
7509994	7510562	568	573.8	475.5
7510586	7510632	46	568.5	450.4
7510811	7511071	260	605.2	466.2
7511119	7511140	21	607.9	464.1
7511218	7511312	94	241.2	344.1
7511382	7511545	163	167.6	313.3
7511618	7511653	35	148.3	321.2
7511707	7511783	76	153.0	257.9
7511917	7512029	112	151.1	250.1
7512038	7512424	386	150.6	253.9
7512503	7512841	338	157.1	260.2
