start_ms	end_ms	length_ms	x	y
7574983	7575378	395	497.7	380.6
7575443	7575506	63	488.0	378.0
7575530	7575575	45	488.4	381.0
7575603	7575883	280	491.3	384.8
7576150	7576194	44	499.2	367.4
7576241	7576461	220	490.8	364.2
7576502	7576899	397	504.5	380.8
7576996	7577469	473	442.4	369.5
7577927	7578085	158	444.5	387.2
7578099	7578213	114	444.5	386.5
7578302	7578645	343	394.2	362.9
7578945	7578996	51	255.0	578.7
7579040	7579148	108	255.6	576.7
7579225	7579507	282	246.5	253.1
7579550	7580017	467	434.0	381.7
7580042	7580145	103	371.1	389.2
7580162	7580395	233	375.1	384.7
7580529	7580958	429	368.0	380.3
7580964	7581144	180	362.9	378.7
7581643	7581862	219	234.1	387.0
7581942	7581976	34	68.3	524.4
7582271	7582312	41	44.1	687.9
7582539	7582577	38	56.6	711.5
7583156	7583232	76	419.3	432.2
7583337	7583408	71	485.0	405.4
