start_ms	end_ms	length_ms	x	y
7131950	7132239	289	428.9	366.3
7132291	7132753	462	484.4	385.8
7132785	7133266	481	494.6	391.2
7133280	7133734	454	494.3	390.9
7133741	7133770	29	495.4	394.6
7133824	7133986	162	664.9	254.1
7134008	7134227	219	652.1	210.7
7134280	7134584	304	679.6	430.1
7134615	7134951	336	713.6	524.7
7134977	7135150	173	698.6	599.4
7135250	7135397	147	181.4	630.7
7135504	7135606	102	316.9	156.1
7135631	7135770	139	236.5	190.3
7135842	7136348	506	687.4	187.0
7136394	7136635	241	225.5	197.3
7136655	7137135	480	266.4	215.5
7137193	7137475	282	691.9	418.6
7137496	7137823	327	747.9	437.4
7137871	7138244	373	699.9	553.4
7138259	7138367	108	692.5	554.9
7138421	7138476	55	215.7	592.2
7138655	7138730	75	269.0	212.6
7138800	7138994	194	726.1	175.7
7139069	7139198	129	201.3	295.7
7139238	7139346	108	141.6	317.0
7139390	7139670	280	149.6	228.3
7139680	7139989	309	138.3	233.1
7140201	7140374	173	207.5	210.8
7140562	7140597	35	280.8	251.0
7140683	7140714	31	525.5	355.2
