start_ms	end_ms	length_ms	x	y
10418466	10418713	247	484.4	396.4
10418732	10418927	195	512.6	388.8
10419152	10419381	229	493.9	358.7
10419394	10420554	1160	510.0	365.7
10420566	10420880	314	512.9	371.7
10420918	10421055	137	408.9	232.1
10421075	10421372	297	432.5	198.7
10421401	10421868	467	328.3	289.8
10422020	10422240	220	327.4	292.0
10422308	10422547	239	559.5	572.7
10422607	10422855	248	438.8	191.2
10422873	10423329	456	419.3	204.6
10423348	10423566	218	444.8	203.3
10423603	10424146	543	330.7	299.4
10424192	10424390	198	349.4	505.3
10424434	10424585	151	337.6	265.5
10424601	10424799	198	332.2	298.9
10424831	10425325	494	407.1	216.0
10425354	10425728	374	327.0	298.0
10425938	10426188	250	341.8	279.5
10426253	10426407	154	133.2	547.5
10426426	10426578	152	128.5	503.1
10426602	10426947	345	90.6	526.9
10426971	10427196	225	94.9	595.4
10427214	10427572	358	79.7	589.4
10427590	10427765	175	84.5	553.5
10427775	10428017	242	71.9	583.6
10428036	10428423	387	79.9	523.9
10428717	10429180	463	148.0	438.7
10429221	10429356	135	60.2	578.4
10429369	10429539	170	73.5	574.1
