start_ms	end_ms	length_ms	x	y
930899	931351	452	595.5	360.2
931387	931475	88	536.1	365.3
931557	931656	99	-315.0	462.1
931767	931871	104	524.2	332.7
931894	932393	499	532.7	378.6
932416	932828	412	531.1	364.3
933003	933226	223	530.0	372.5
933258	933514	256	538.6	367.2
933566	933750	184	291.7	256.3
933789	933936	147	428.4	89.0
933995	934117	122	503.0	367.7
934137	934308	171	498.2	324.8
934347	934589	242	622.6	427.5
934607	934751	144	606.1	434.1
934804	934859	55	678.8	450.5
934899	935008	109	596.9	485.6
935027	935250	223	613.5	457.1
935290	935640	350	723.1	475.3
935682	935945	263	590.1	515.4
936003	936144	141	453.0	300.5
936166	936198	32	474.4	323.9
936257	936563	306	38.1	413.1
936599	936656	57	40.9	466.0
936695	936832	137	224.5	431.0
936853	937000	147	252.6	381.3
937037	937332	295	362.6	403.5
937344	937716	372	344.8	395.6
937749	937979	230	482.5	421.8
938015	938376	361	412.1	405.8
938406	938547	141	440.6	415.4
938582	938798	216	243.6	442.0
938910	938997	87	155.7	605.8
939030	939475	445	125.6	675.1
939691	939963	272	479.6	373.0
