start_ms	end_ms	length_ms	x	y
1377635	1377910	275	487.8	373.5
1377930	1378030	100	542.0	374.6
1378351	1378421	70	547.7	343.5
1378437	1379023	586	523.0	374.2
1379035	1379189	154	529.4	378.9
1379206	1379505	299	520.8	376.9
1379525	1379898	373	517.1	378.0
1380135	1380191	56	551.1	344.7
1380238	1380462	224	661.3	248.2
1380507	1380731	224	301.3	334.9
1380779	1381258	479	650.2	267.2
1381287	1381383	96	652.6	378.1
1381430	1381732	302	279.7	349.5
1381789	1381975	186	836.2	247.1
1382165	1382264	99	814.4	271.1
1382433	1382505	72	976.0	531.3
1382552	1382759	207	811.3	279.5
1382817	1383035	218	620.4	377.9
1383068	1383431	363	640.8	263.0
1383471	1383667	196	513.4	320.1
1383703	1384038	335	646.9	207.2
1384067	1384252	185	601.2	291.0
1384278	1384688	410	665.0	218.4
1384717	1385063	346	625.6	277.6
1385106	1385340	234	392.1	266.4
1385390	1385561	171	129.4	503.8
1385574	1385602	28	132.4	484.3
1385630	1385800	170	139.7	642.1
1385818	1385844	26	143.0	568.7
1386241	1386300	59	218.7	653.1
1386340	1387117	777	142.6	675.9
1387574	1387769	195	507.2	403.6
