start_ms	end_ms	length_ms	x	y
3499727	3500147	420	532.6	376.4
3500390	3501212	822	534.2	372.0
3501438	3501567	129	520.1	386.9
3501800	3501862	62	514.7	379.4
3501871	3501921	50	512.6	370.2
3501977	3502231	254	822.2	195.2
3502245	3502406	161	812.3	196.8
3502485	3502727	242	199.2	196.7
3502748	3503357	609	171.0	199.2
3503374	3504089	715	205.5	182.3
3504170	3504406	236	781.3	152.1
3504556	3505777	1221	811.1	204.2
3505904	3506084	180	209.8	453.5
3506378	3506572	194	161.5	258.7
3506611	3506901	290	179.2	218.7
3506979	3507068	89	194.5	208.3
3507255	3507351	96	97.8	413.7
3507375	3507614	239	70.3	332.5
3507634	3508023	389	45.2	327.6
3508114	3508216	102	106.3	279.7
3508243	3508437	194	45.8	317.2
3508476	3509103	627	46.3	323.8
