start_ms	end_ms	length_ms	x	y
2691453	2691672	219	501.3	407.6
2691690	2692614	924	504.6	384.9
2692645	2692804	159	487.5	393.6
2692822	2693007	185	506.3	391.2
2693050	2693312	262	253.2	416.9
2693366	2693675	309	571.6	396.5
2693715	2694033	318	472.1	322.8
2694074	2694429	355	654.3	331.6
2694450	2694655	205	606.9	335.9
2694678	2694812	134	543.7	339.8
2695046	2695259	213	663.0	531.9
2695316	2695629	313	465.0	525.9
2695651	2695939	288	424.0	541.5
2695978	2696208	230	551.7	556.8
2696231	2696464	233	472.9	544.5
2696503	2696740	237	233.7	437.4
2696787	2697078	291	256.0	257.5
2697121	2697408	287	560.7	312.7
2697432	2697650	218	490.7	332.2
2697684	2697838	154	514.6	402.0
2697865	2698207	342	614.7	407.0
2698257	2698420	163	204.1	474.4
2698440	2698607	167	140.5	454.4
2698657	2698922	265	111.5	232.7
2698953	2699600	647	77.0	213.6
2699636	2699799	163	230.9	227.0
2699999	2700226	227	107.1	222.4
2700245	2700541	296	68.3	216.0
