start_ms	end_ms	length_ms	x	y
1131603	1131998	395	553.9	396.2
1132019	1132197	178	517.0	399.3
1132346	1132556	210	523.7	395.5
1132573	1133923	1350	522.3	384.2
1133954	1134035	81	439.6	413.1
1134074	1134204	130	489.7	609.7
1134241	1134373	132	642.0	558.5
1134401	1134682	281	595.4	535.1
1134701	1134854	153	609.5	562.3
1134889	1135109	220	736.4	558.1
1135143	1135354	211	615.7	562.3
1135380	1135547	167	671.4	563.3
1135582	1135732	150	765.3	555.3
1135767	1136016	249	614.4	591.2
1136034	1136156	122	603.4	585.9
1136185	1136312	127	685.4	581.7
1136354	1136532	178	810.6	396.1
1136557	1136733	176	778.8	347.9
1136757	1136838	81	714.5	351.5
1136879	1137050	171	460.5	362.6
1137093	1137450	357	206.0	377.0
1137492	1137726	234	24.7	402.8
1137767	1138040	273	212.0	522.7
1138061	1138225	164	265.9	505.4
1138238	1138415	177	265.2	486.3
1138470	1138708	238	455.1	217.3
1138769	1138974	205	503.7	618.5
1139018	1139139	121	659.4	647.8
1139197	1139323	126	232.5	521.0
1139350	1139430	80	164.6	501.7
1139448	1139607	159	170.5	463.8
1139631	1139766	135	155.2	406.0
1139789	1139972	183	145.5	361.2
1139994	1140197	203	143.1	315.5
1140218	1141036	818	134.1	369.0
1141115	1141324	209	227.9	185.8
1141349	1141478	129	187.7	216.3
1141531	1141719	188	502.6	397.9
1141746	1141859	113	574.1	371.3
1141997	1142241	244	482.1	353.2
