start_ms	end_ms	length_ms	x	y
5069110	5069510	400	559.2	365.0
5069553	5069634	81	526.0	362.1
5069860	5069955	95	545.6	358.5
5069972	5070859	887	521.7	364.5
5071083	5071154	71	475.8	359.0
5071195	5071576	381	517.1	373.5
5071627	5071871	244	273.7	436.0
5071946	5072101	155	750.1	483.0
5072160	5072450	290	564.4	212.9
5072476	5072750	274	644.6	220.4
5072777	5072914	137	610.9	189.0
5073014	5073131	117	756.1	506.9
5073152	5073322	170	745.1	487.7
5073389	5073626	237	239.8	447.1
5073701	5074229	528	586.4	218.3
5074266	5074464	198	631.7	176.3
5074644	5074752	108	679.8	327.5
5074797	5074998	201	777.8	494.1
5075021	5075117	96	747.5	485.9
5075145	5075406	261	782.4	589.4
5075478	5075738	260	212.3	472.5
5075755	5076162	407	194.8	460.0
5076221	5076507	286	554.8	214.7
5076543	5076859	316	605.2	189.3
5077056	5077370	314	190.6	412.2
5077422	5077559	137	132.0	570.6
5077810	5077866	56	169.8	609.8
5077891	5078060	169	214.4	652.1
5078115	5078311	196	243.9	658.6
5078350	5078573	223	131.6	671.4
5078592	5079758	1166	114.5	676.4
5079815	5079943	128	486.4	381.4
5079981	5080240	259	518.8	354.5
