start_ms	end_ms	length_ms	x	y
3121764	3122432	668	505.3	362.3
3122721	3123080	359	513.9	358.0
3123386	3123905	519	533.5	377.0
3123933	3124053	120	466.5	364.2
3124078	3124252	174	521.3	383.7
3124588	3124881	293	547.0	389.6
3124907	3125304	397	513.3	386.4
3125313	3126144	831	523.4	387.0
3126445	3126631	186	520.9	352.7
3126686	3126912	226	327.5	278.7
3126963	3127200	237	484.0	336.5
3127256	3127476	220	860.3	318.9
3127554	3127845	291	273.4	194.4
3127892	3128196	304	565.7	406.7
3128247	3128468	221	870.5	268.7
3128734	3128938	204	728.3	409.8
3128983	3129263	280	903.0	468.3
3129308	3129626	318	892.5	266.3
3129691	3129969	278	272.4	109.5
3130020	3130433	413	175.5	280.9
3130457	3130825	368	234.5	310.7
3130888	3131448	560	778.2	365.3
3131486	3131591	105	692.6	420.6
3131831	3131884	53	557.7	285.9
3131943	3132089	146	184.5	302.5
3132142	3132311	169	120.0	346.8
3132336	3132999	663	101.9	419.2
3133035	3133208	173	167.7	240.1
3133251	3133574	323	148.3	470.1
3133596	3133799	203	110.2	458.2
3133819	3134651	832	107.4	387.5
3134665	3135110	445	92.2	398.6
3135156	3135395	239	160.6	244.7
3135445	3135801	356	102.7	389.9
3135824	3136187	363	145.2	393.7
3136204	3136426	222	114.8	403.6
3136471	3136689	218	128.0	541.1
3136727	3137076	349	114.6	365.1
3137101	3137391	290	121.8	415.6
3137414	3137970	556	116.0	475.1
3138232	3138557	325	115.5	403.4
3138573	3138846	273	96.0	398.3
3138882	3139153	271	177.3	259.6
3139192	3139756	564	116.4	371.5
3139817	3140036	219	498.4	375.8
