start_ms	end_ms	length_ms	x	y
653202	653646	444	514.9	372.1
653659	653805	146	528.1	383.2
653813	653957	144	514.7	385.2
654136	654617	481	511.4	301.9
654635	655938	1303	529.0	395.1
655953	656081	128	534.2	416.1
656109	656647	538	558.1	297.6
656879	657172	293	549.4	182.4
657220	657706	486	599.3	553.9
657747	657868	121	785.6	804.5
658054	658305	251	541.2	179.9
658326	658627	301	511.0	183.1
658651	658816	165	539.3	218.5
658830	659382	552	511.4	208.8
659410	659574	164	521.2	258.2
659593	659838	245	505.6	226.3
659845	660246	401	500.5	220.3
660278	660430	152	533.9	274.3
660453	660665	212	498.0	245.2
660706	660979	273	518.4	399.3
661015	661038	23	472.6	275.4
661261	661419	158	484.2	143.7
661487	661567	80	232.9	825.4
661594	661815	221	167.5	673.6
661839	662715	876	123.2	660.1
