start_ms	end_ms	length_ms	x	y
361399	361596	197	569.4	385.8
361623	361766	143	500.0	385.3
361914	362095	181	525.7	378.6
362104	362327	223	514.8	388.1
362335	362651	316	518.6	399.1
362670	363531	861	523.1	403.6
363553	363808	255	472.1	374.5
363851	364002	151	231.7	386.2
364202	364426	224	535.7	469.2
364460	364689	229	410.8	552.1
364726	365048	322	352.7	412.9
365088	365210	122	357.1	279.3
365230	365476	246	323.2	269.5
365515	365877	362	476.3	386.6
366071	366302	231	763.4	442.4
366337	366486	149	885.7	438.7
366500	366765	265	854.5	431.9
366818	366984	166	482.1	452.0
367004	367401	397	438.7	430.2
367429	367672	243	530.3	357.1
367717	367902	185	284.4	290.5
367918	368162	244	321.8	282.7
368198	368410	212	422.9	402.7
368603	368784	181	381.3	428.6
368830	369024	194	153.0	553.6
369062	369277	215	129.8	755.4
369286	369533	247	152.6	734.4
369550	369784	234	119.1	731.2
369814	370304	490	232.2	712.0
370349	370580	231	522.7	424.7
