start_ms	end_ms	length_ms	x	y
763071	763241	170	491.9	279.6
763271	763698	427	525.7	356.4
763705	763747	42	522.4	386.2
763935	765025	1090	516.9	369.6
765034	765196	162	522.1	397.8
765210	765406	196	510.6	403.3
765609	765867	258	513.5	308.3
765905	766122	217	318.3	308.6
766160	766367	207	136.0	267.7
766407	766600	193	236.0	524.1
766631	766818	187	146.2	411.5
766831	767012	181	157.6	384.8
767055	767348	293	438.0	452.7
767414	767645	231	902.9	535.3
767669	767812	143	900.2	461.4
767835	768035	200	906.4	407.8
768088	768275	187	467.3	357.1
768467	768585	118	290.4	213.3
768614	768858	244	205.2	190.7
768885	769242	357	306.4	219.8
769277	769544	267	411.8	266.1
769567	769750	183	478.7	280.4
769792	770028	236	536.7	496.3
770054	770186	132	477.1	445.4
770378	770687	309	176.1	400.6
770712	770855	143	113.7	392.6
770907	771082	175	500.0	234.2
771141	771376	235	146.2	663.1
771401	772308	907	104.8	620.7
