start_ms	end_ms	length_ms	x	y
989312	990362	1050	537.5	372.8
990373	990899	526	541.6	402.5
990937	991089	152	460.0	323.2
991136	991507	371	614.6	698.0
991770	993152	1382	495.4	363.8
993182	993466	284	580.4	366.4
993518	994068	550	920.0	322.7
994371	994652	281	801.4	295.2
994680	995532	852	718.0	324.3
995567	995961	394	568.5	359.4
996006	996151	145	251.0	323.8
996204	996454	250	155.5	625.0
996493	996966	473	122.1	678.8
996992	997408	416	204.2	664.5
997648	997756	108	654.4	329.8
997783	997919	136	562.7	359.6
