start_ms	end_ms	length_ms	x	y
476282	477033	751	457.9	369.3
477048	477217	169	497.0	368.4
477386	477451	65	504.0	359.0
477718	477954	236	512.4	388.6
478238	478419	181	450.6	408.2
478700	478837	137	434.9	365.0
478863	479018	155	500.0	362.1
479290	479567	277	505.5	367.1
479789	479964	175	521.9	371.6
479977	480662	685	507.7	373.0
480869	481377	508	523.4	374.3
481426	481491	65	323.5	318.6
481527	481635	108	205.4	286.3
481674	481801	127	88.3	320.7
481862	482041	179	620.7	291.3
482077	482286	209	739.7	267.2
482331	482471	140	619.1	448.9
482526	482594	68	334.7	427.7
482625	482875	250	218.1	447.9
482918	483100	182	438.2	431.5
483149	483365	216	408.2	543.4
483421	483715	294	149.8	681.1
483722	484024	302	155.5	736.5
484065	484185	120	316.8	707.1
484231	484416	185	429.7	693.2
484483	484636	153	346.3	509.8
484796	484937	141	132.1	564.9
485004	485189	185	494.6	557.1
485237	485478	241	362.0	620.6
485538	485787	249	756.6	598.6
485834	486209	375	957.6	586.1
486314	486442	128	464.8	231.2
486491	486609	118	306.1	180.0
486671	486799	128	125.6	268.1
486836	487193	357	83.4	310.1
487216	487646	430	48.4	330.2
487689	487900	211	145.1	240.9
487927	488147	220	252.2	242.7
488194	488478	284	42.8	323.9
488598	488828	230	48.1	335.2
488885	489010	125	474.6	389.3
489383	490033	650	391.2	400.6
490056	490278	222	470.2	391.3
