start_ms	end_ms	length_ms	x	y
8935190	8935489	299	495.0	380.1
8935504	8935811	307	514.0	378.3
8935943	8936006	63	514.5	376.7
8936215	8936518	303	512.9	360.1
8936529	8936761	232	506.8	381.2
8936795	8936986	191	525.6	369.4
8937003	8937319	316	511.2	391.5
8937349	8937644	295	516.2	384.8
8937669	8937780	111	569.5	397.7
8937808	8937925	117	555.6	283.5
8937951	8938216	265	593.0	298.8
8938270	8938467	197	332.8	388.6
8938520	8938665	145	582.0	288.5
8938681	8938891	210	597.5	298.5
8938949	8939056	107	250.3	257.0
8939086	8939224	138	312.3	154.3
8939240	8939393	153	321.2	137.5
8939443	8939710	267	583.6	144.1
8939761	8939945	184	331.8	170.9
8939971	8940137	166	307.8	191.9
8940204	8940422	218	683.0	305.0
8940450	8940595	145	599.5	308.9
8940640	8940803	163	760.9	302.9
8940835	8940951	116	618.1	300.9
8941030	8941263	233	86.7	380.5
8941312	8941465	153	79.7	181.1
8941498	8941644	146	227.1	133.1
8941718	8941975	257	910.8	246.5
8942013	8942314	301	1077.3	174.6
8942330	8942660	330	1100.2	162.3
8942719	8942832	113	739.4	168.7
8942861	8943052	191	611.4	142.4
8943117	8943242	125	252.2	299.5
8943271	8943406	135	151.7	292.2
8943452	8943859	407	159.2	481.3
8943893	8944148	255	111.0	466.7
8944168	8944385	217	89.7	480.1
8944420	8944827	407	77.3	389.3
8945038	8945218	180	66.0	396.0
8945428	8945560	132	105.0	482.0
8945581	8945960	379	90.7	463.3
8946019	8946224	205	505.6	374.0
8946257	8946577	320	476.3	380.5
