start_ms	end_ms	length_ms	x	y
1521537	1521997	460	504.3	366.9
1522021	1522573	552	513.7	377.7
1522642	1522807	165	1016.6	173.5
1522868	1523149	281	519.5	382.7
1523234	1523424	190	791.0	720.0
1523470	1523660	190	549.6	447.2
1523699	1524043	344	693.1	453.1
1524082	1524325	243	579.5	479.8
1524356	1525085	729	673.0	460.4
1525123	1525404	281	528.6	463.5
1525464	1525797	333	230.3	529.9
1525852	1526174	322	675.7	461.2
1526211	1526406	195	569.7	460.7
1526437	1527660	1223	668.6	446.2
1527809	1528321	512	643.8	454.2
1528358	1528537	179	481.2	476.6
1528899	1528974	75	30.7	1121.9
1529412	1529520	108	31.2	918.3
1529527	1529609	82	34.4	921.3
1529754	1529811	57	-7.9	877.9
1529882	1529912	30	-12.4	886.3
1530113	1530126	13	-5.4	852.1
1530633	1530840	207	481.5	389.6
