start_ms	end_ms	length_ms	x	y
348702	349021	319	479.3	382.4
349042	349260	218	500.2	379.2
349277	350442	1165	486.0	380.1
350485	350612	127	455.8	213.4
350635	350891	256	491.1	179.9
350915	351119	204	403.6	165.3
351136	351587	451	420.7	173.9
351608	351838	230	486.1	204.2
351887	352075	188	455.8	415.6
352097	352555	458	468.3	339.6
352597	352742	145	505.7	215.5
352760	353139	379	490.2	176.2
353188	353352	164	402.5	205.3
353372	353633	261	420.2	160.7
353644	353894	250	431.9	161.3
353917	354136	219	492.3	158.1
354147	354399	252	481.5	168.3
354470	354695	225	455.9	608.5
354732	355045	313	453.8	498.7
355067	355205	138	425.4	523.8
355249	355508	259	473.1	284.9
355538	355665	127	387.1	207.2
355707	355837	130	131.3	287.5
355860	356080	220	72.4	341.5
356097	356533	436	70.6	320.1
356555	356878	323	80.7	374.9
356892	357411	519	70.5	376.6
357438	358699	1261	67.5	319.4
358754	358828	74	465.4	366.8
