start_ms	end_ms	length_ms	x	y
592785	593178	393	443.9	361.4
593950	594181	231	326.8	1128.3
594263	594359	96	1028.2	1090.1
594433	594845	412	340.0	1169.2
594931	595091	160	497.6	331.1
595112	595366	254	482.2	377.4
595381	596681	1300	491.1	379.4
596728	596967	239	233.4	346.9
596994	597088	94	168.1	353.7
597144	597338	194	560.2	308.1
597362	597537	175	523.4	343.5
597580	597789	209	470.2	423.0
597813	598043	230	471.4	356.6
598097	598176	79	129.9	365.1
598255	598582	327	936.9	364.8
598630	598869	239	667.8	390.6
598895	598983	88	582.7	425.1
599015	599353	338	672.4	450.8
599375	599634	259	692.9	433.9
599647	599913	266	714.9	438.6
599956	600189	233	494.5	366.4
600215	600415	200	461.8	395.2
600434	600609	175	474.7	342.5
600645	600972	327	580.9	360.6
600997	601247	250	531.3	425.1
601268	601443	175	576.6	386.9
601489	601837	348	565.1	301.5
601901	602056	155	132.8	387.1
602077	602584	507	119.3	436.5
602605	603218	613	80.9	443.6
603230	603612	382	72.8	443.7
603867	603976	109	524.6	368.1
