start_ms	end_ms	length_ms	x	y
535089	535326	237	533.4	365.0
535654	535719	65	509.2	339.4
535737	536735	998	493.0	368.5
536924	537740	816	495.3	385.8
537789	537993	204	241.3	280.1
538076	538159	83	90.0	36.7
538423	538911	488	-83.2	82.5
539567	539601	34	148.5	668.3
539898	540081	183	153.0	669.0
540170	540500	330	811.6	557.1
540552	540768	216	1113.1	528.3
540822	540992	170	849.6	389.4
541038	541427	389	875.0	145.2
541460	541756	296	846.6	318.1
541804	542105	301	958.5	87.4
542154	542444	290	800.2	473.5
542697	542727	30	358.1	536.5
542784	542889	105	145.8	646.9
542979	543031	52	148.9	651.2
543075	543677	602	57.6	654.8
543727	543824	97	522.4	488.9
