start_ms	end_ms	length_ms	x	y
5995719	5996104	385	549.4	376.9
5996134	5996990	856	512.2	380.0
5997165	5997436	271	508.6	375.4
5997483	5997603	120	398.1	231.1
5997672	5997778	106	745.7	422.3
5997817	5997949	132	820.9	435.1
5998019	5998269	250	477.8	191.4
5998301	5998866	565	327.1	221.1
5998913	5999242	329	493.0	171.8
5999307	5999562	255	808.9	409.0
5999580	6000428	848	826.9	434.3
6000493	6000648	155	443.3	202.6
6000701	6000816	115	746.7	421.2
6000855	6001626	771	832.2	420.1
6001707	6001908	201	314.0	205.0
6001944	6002146	202	341.0	190.4
6002194	6002331	137	511.1	163.6
6002398	6002558	160	775.6	390.2
6002590	6002704	114	806.3	394.3
6002779	6002963	184	365.3	157.0
6003013	6003184	171	192.1	245.0
6003232	6003446	214	268.0	222.5
6003477	6004221	744	158.1	231.2
6004298	6004415	117	494.9	342.3
6004443	6004828	385	491.5	328.8
6004873	6005048	175	462.4	338.0
