start_ms	end_ms	length_ms	x	y
11298402	11298662	260	583.7	381.3
11298682	11300841	2159	513.5	363.8
11300879	11301173	294	360.2	393.1
11301222	11301363	141	494.1	413.1
11301379	11301798	419	512.1	408.9
11301836	11301970	134	399.4	396.2
11302013	11302239	226	454.1	396.7
11302315	11302646	331	1073.6	435.9
11302732	11302859	127	537.2	379.8
11302887	11303038	151	504.9	404.4
11303116	11303369	253	443.0	550.9
11303406	11303540	134	373.1	475.5
11303713	11303780	67	1187.0	483.7
11303818	11304038	220	1092.9	448.0
11304087	11304373	286	777.4	568.5
11304453	11304549	96	506.1	477.1
11304573	11304607	34	503.6	476.3
11304643	11304758	115	475.2	413.9
11304884	11305075	191	507.4	408.8
11305116	11305466	350	362.8	399.3
11305504	11305775	271	451.3	392.5
11305795	11306060	265	424.9	394.6
11306103	11306227	124	266.8	349.4
11306268	11306478	210	192.1	419.4
11306499	11306787	288	224.2	432.3
11306813	11307059	246	183.7	412.2
11307105	11308405	1300	150.4	325.9
