start_ms	end_ms	length_ms	x	y
798427	798932	505	522.3	393.1
799150	799454	304	487.1	396.8
799601	800736	1135	499.9	388.7
800882	801285	403	495.3	388.7
801309	801610	301	457.4	387.4
801648	801935	287	360.0	394.9
801974	802323	349	474.3	374.1
802392	802971	579	856.1	352.3
803040	803354	314	470.9	395.9
803425	803739	314	108.2	417.3
803806	804213	407	453.6	403.0
804240	804983	743	477.3	390.3
805008	805261	253	422.7	409.1
805284	805833	549	465.2	405.0
805871	806100	229	358.1	398.0
806149	806332	183	503.8	382.0
806395	806822	427	142.8	460.5
806867	807405	538	117.7	620.3
807425	807791	366	98.0	607.7
807966	808697	731	109.6	582.7
808762	808876	114	458.1	486.0
