start_ms	end_ms	length_ms	x	y
1106996	1107405	409	493.6	412.3
1107638	1108028	390	513.1	382.5
1108197	1108350	153	538.3	383.7
1108373	1108689	316	498.4	379.6
1108829	1109152	323	519.1	382.6
1109175	1110520	1345	489.8	385.6
1110582	1110887	305	358.4	270.5
1110935	1111155	220	173.6	229.5
1111177	1111445	268	162.1	163.5
1111493	1111738	245	15.5	64.1
1111748	1111899	151	-1.0	46.8
1111980	1112298	318	602.7	291.0
1112358	1112739	381	406.4	327.2
1112763	1112942	179	352.6	360.7
1113007	1113180	173	570.5	126.9
1113198	1113521	323	558.0	73.7
1113582	1113842	260	485.1	247.5
1113888	1114171	283	401.1	314.5
1114232	1114627	395	162.6	352.7
1114666	1115038	372	342.4	352.6
1115190	1115672	482	309.6	409.1
1115732	1115855	123	146.1	338.2
1115879	1116062	183	118.4	303.5
1116081	1116402	321	120.9	241.7
1116426	1116965	539	90.2	225.9
1117022	1117205	183	279.0	239.1
1117227	1117395	168	232.6	233.6
1117451	1117599	148	453.9	363.3
