start_ms	end_ms	length_ms	x	y
651906	652210	304	451.4	374.5
652231	652687	456	493.5	377.5
652989	653067	78	534.5	380.5
653087	653609	522	500.5	380.5
653631	653759	128	503.8	380.5
654060	654152	92	514.9	374.7
654517	654651	134	503.1	334.4
654692	654926	234	345.2	347.3
654973	655206	233	593.6	396.5
655233	655423	190	680.5	412.5
655462	655681	219	551.5	469.8
655728	655958	230	262.8	499.8
655980	656135	155	198.9	508.1
656183	656463	280	267.5	209.9
656502	656591	89	358.1	211.3
656664	656863	199	937.7	219.9
656891	657152	261	882.3	250.5
657181	657344	163	851.9	260.4
657370	657541	171	860.4	242.0
657597	657755	158	843.8	535.9
657806	657970	164	298.1	536.4
658003	658234	231	244.7	548.9
658253	658380	127	290.9	551.8
658404	658658	254	347.6	556.7
658681	658819	138	377.4	556.9
658844	659075	231	406.7	563.2
659137	659294	157	708.8	443.4
659319	659628	309	673.5	405.8
659679	659812	133	236.4	234.1
659839	660264	425	112.6	231.3
660298	660705	407	65.2	221.1
660724	661771	1047	60.4	212.5
661953	662050	97	491.2	339.2
662073	662268	195	462.7	375.7
