start_ms	end_ms	length_ms	x	y
685347	685622	275	510.9	346.9
685679	685774	95	738.0	870.5
685817	685978	161	816.9	1251.5
686162	686294	132	857.5	1174.4
686365	686476	111	522.3	276.6
686501	687396	895	528.0	358.0
687404	688019	615	520.8	376.5
688066	688284	218	184.9	396.1
688468	688615	147	255.9	134.8
688655	688770	115	454.9	143.2
688809	689194	385	251.0	148.7
689229	689367	138	426.9	146.4
689401	689472	71	526.1	170.6
689521	689780	259	757.3	511.8
689804	689914	110	818.1	521.8
689964	690151	187	546.8	137.4
690176	690298	122	585.2	155.7
690326	690477	151	477.0	160.7
690497	690661	164	514.2	160.1
690686	690836	150	585.1	166.1
690893	691082	189	196.4	480.9
691113	691458	345	155.8	528.0
691502	691709	207	489.8	559.8
691732	691848	116	552.3	565.7
692029	692177	148	557.8	523.2
692219	692412	193	851.4	515.9
692439	692632	193	764.6	531.4
692663	693022	359	549.7	558.0
693044	693132	88	574.7	556.4
693286	693375	89	255.9	250.0
693402	693688	286	181.8	208.2
693714	694012	298	265.5	211.3
694058	694269	211	605.2	182.0
694319	694481	162	384.0	164.7
694520	694845	325	126.8	244.0
