start_ms	end_ms	length_ms	x	y
1697753	1699449	1696	503.5	389.3
1699501	1699634	133	403.4	309.0
1699704	1699867	163	704.4	282.1
1699907	1700139	232	733.8	199.6
1700250	1700357	107	280.9	202.9
1700401	1700733	332	54.7	234.5
1700815	1701107	292	887.9	195.0
1701207	1701569	362	525.5	179.3
1701619	1701977	358	393.8	145.5
1702168	1702410	242	794.2	319.4
1702478	1702727	249	939.4	365.6
1702761	1702953	192	1012.2	195.2
1702991	1703182	191	1084.3	122.8
1703253	1703467	214	596.7	179.2
1703558	1703824	266	509.5	182.6
1703905	1704148	243	385.4	149.9
1704162	1704186	24	382.8	146.6
1704234	1704417	183	407.3	306.2
1704487	1704642	155	571.5	372.1
1704709	1704833	124	177.1	495.6
1704888	1704961	73	128.1	480.8
1704984	1705182	198	102.4	472.5
1705201	1705714	513	84.2	462.8
