start_ms	end_ms	length_ms	x	y
1763354	1764562	1208	522.9	391.9
1764596	1764908	312	473.2	388.6
1764979	1765063	84	255.5	356.1
1765103	1765301	198	159.3	247.4
1765377	1765440	63	356.6	374.1
1765456	1765537	81	360.7	376.7
1765577	1765634	57	339.0	370.3
1765691	1765791	100	378.3	367.1
1765821	1765880	59	377.2	361.1
1765894	1765961	67	376.9	358.4
1766057	1766189	132	669.1	230.6
1766229	1766395	166	773.4	234.7
1766454	1766671	217	825.8	431.6
1766738	1766890	152	1024.1	20.5
1766968	1767181	213	1104.0	12.4
1767197	1767232	35	1104.6	13.4
1767336	1767461	125	234.7	388.1
1767528	1767759	231	181.2	262.7
1767835	1768039	204	514.9	411.9
1768181	1768327	146	473.3	352.8
1768368	1768755	387	513.0	366.7
1768815	1769117	302	767.9	277.2
1769179	1769433	254	514.1	411.7
1769462	1769852	390	526.4	375.9
1769918	1769975	57	439.4	365.3
1770223	1770998	775	113.5	525.2
1771063	1771150	87	474.0	431.1
1771166	1771199	33	477.4	426.3
