start_ms	end_ms	length_ms	x	y
2380091	2380975	884	488.8	390.3
2380993	2381176	183	510.7	397.9
2381524	2381945	421	516.8	399.8
2382225	2382328	103	521.5	370.5
2382358	2382608	250	535.4	401.2
2382874	2382983	109	563.1	479.1
2383014	2383244	230	533.0	402.4
2383305	2383478	173	569.1	877.1
2383749	2383859	110	539.7	323.3
2383892	2384449	557	522.4	402.6
2384736	2384868	132	496.4	394.2
2384883	2385226	343	516.8	396.0
2385555	2385865	310	515.1	402.7
2385882	2385995	113	541.2	406.2
2386313	2386424	111	526.5	414.8
2386434	2386951	517	542.3	409.6
2387230	2387424	194	530.5	410.2
2387430	2387635	205	545.0	404.4
2387974	2388285	311	541.5	401.9
2388560	2388721	161	508.9	394.0
2388737	2389261	524	520.7	400.7
2389509	2389613	104	528.5	354.9
2389630	2389701	71	505.0	373.3
2389979	2390269	290	493.3	399.0
2390312	2390487	175	260.1	424.8
2390511	2390920	409	208.3	501.6
2390927	2391113	186	206.0	494.9
2391179	2391367	188	851.2	394.4
2391387	2391630	243	864.4	411.8
2391660	2391883	223	858.8	517.3
2391950	2392170	220	165.1	648.5
2392224	2392424	200	291.2	372.7
2392478	2392662	184	577.9	351.6
2392686	2392875	189	532.3	371.8
2392940	2393196	256	891.9	443.9
2393262	2393461	199	275.1	514.7
2393477	2393772	295	241.4	490.2
2393832	2394044	212	453.1	165.4
2394101	2394333	232	716.8	109.4
2394380	2394555	175	474.3	257.5
2394767	2395006	239	549.8	239.6
2395053	2395235	182	943.7	120.6
2395279	2395458	179	696.4	314.4
2395501	2395655	154	478.1	194.5
2395706	2395896	190	116.1	439.3
2395913	2396911	998	72.4	418.4
2396969	2397257	288	455.1	404.7
