start_ms	end_ms	length_ms	x	y
2519059	2519711	652	473.3	403.5
2520211	2520310	99	578.2	380.0
2520335	2520908	573	519.0	412.1
2521195	2521348	153	504.9	388.0
2521366	2522383	1017	525.4	402.2
2522771	2522910	139	530.3	443.3
2522950	2523134	184	599.6	239.7
2523172	2523377	205	517.2	197.5
2523441	2523800	359	469.2	660.0
2523848	2524020	172	252.7	703.0
2524034	2524071	37	253.7	701.2
2524107	2524607	500	227.5	619.7
2524667	2524880	213	618.8	258.3
2524916	2525201	285	701.9	185.8
2525263	2525495	232	944.5	605.4
2525540	2525862	322	712.2	719.5
2525918	2526310	392	373.9	693.5
2526334	2526828	494	337.9	610.6
2526873	2527309	436	522.6	791.6
2527343	2527765	422	514.1	608.1
2527811	2527923	112	590.6	316.2
2527982	2528149	167	181.9	582.4
2528186	2528420	234	132.8	682.0
2528439	2528750	311	83.3	694.1
2528766	2529024	258	50.2	695.0
2529034	2529382	348	66.6	689.8
2529408	2529698	290	174.9	704.3
2529728	2529833	105	65.7	701.8
