start_ms	end_ms	length_ms	x	y
7805899	7806249	350	396.0	399.0
7806277	7806652	375	494.2	396.7
7806895	7807033	138	496.0	403.9
7807042	7807254	212	486.6	384.3
7807271	7808199	928	495.5	380.7
7808218	7808404	186	498.6	377.9
7808449	7808705	256	228.0	398.7
7808715	7808918	203	241.0	375.9
7808941	7809253	312	297.3	382.6
7809277	7809548	271	346.8	401.7
7809578	7809904	326	408.3	499.2
7809949	7810231	282	612.9	540.7
7810253	7810440	187	619.2	603.1
7810467	7810668	201	705.0	682.7
7810780	7810989	209	155.3	526.8
7811001	7811115	114	132.3	507.1
7811266	7811468	202	551.7	599.9
7811492	7811651	159	469.9	584.5
7811706	7812015	309	777.3	633.1
7812081	7812372	291	391.3	70.2
7812393	7812645	252	348.5	61.6
7812671	7812857	186	275.7	163.8
7812880	7813148	268	223.8	173.3
7813183	7813372	189	282.2	54.6
7813417	7813682	265	512.6	69.9
7813732	7813950	218	141.5	201.2
7813974	7814149	175	205.0	227.7
7814179	7814637	458	55.4	197.4
7814646	7815059	413	42.6	187.2
