start_ms	end_ms	length_ms	x	y
753771	754195	424	535.4	396.3
754537	754609	72	509.8	382.6
754861	756372	1511	518.9	380.3
756417	756616	199	391.6	151.6
756647	756842	195	458.5	110.7
756862	757232	370	416.3	106.7
757256	757428	172	477.6	99.7
757503	757773	270	387.8	480.7
757829	758089	260	763.6	354.3
758117	758324	207	835.6	270.7
758346	758492	146	786.0	247.4
758529	758702	173	770.3	353.0
758790	759130	340	254.4	673.9
759365	759680	315	373.9	528.5
759728	760132	404	133.4	350.9
760168	760410	242	4.0	470.8
760487	760744	257	812.8	430.6
760794	761062	268	988.0	461.8
761142	761228	86	407.3	550.8
761272	761546	274	271.4	637.0
761584	761814	230	71.8	596.8
761841	762063	222	99.8	447.0
762107	762273	166	105.4	288.3
762290	762491	201	107.4	320.9
762514	762639	125	85.3	351.4
762871	764071	1200	79.1	322.2
764132	764345	213	472.9	397.9
