start_ms	end_ms	length_ms	x	y
397434	397902	468	511.3	386.9
397914	398001	87	495.3	391.7
398282	398404	122	523.3	374.6
398420	399229	809	505.8	385.8
399238	399970	732	506.9	383.0
400022	400166	144	161.6	284.9
400200	400351	151	119.9	184.9
400374	400580	206	165.3	182.5
400605	400819	214	237.2	179.0
400843	401010	167	306.9	184.9
401044	401257	213	442.8	200.0
401264	401432	168	432.6	201.4
401482	401686	204	116.8	309.7
401739	401922	183	560.7	381.3
401950	402064	114	493.2	376.2
402117	402345	228	898.1	451.7
402388	402651	263	831.7	582.8
402939	403254	315	185.7	659.6
403324	403498	174	370.4	650.0
403554	403731	177	527.8	656.3
403785	404020	235	633.6	655.7
404058	404261	203	789.4	652.2
404279	404445	166	754.6	650.2
404538	404705	167	414.7	693.7
404752	404937	185	368.6	691.4
404975	405202	227	544.2	687.4
405322	405452	130	189.2	346.4
405486	405732	246	84.5	378.5
405772	405890	118	72.9	323.3
405907	406288	381	79.0	285.5
406304	407381	1077	65.0	280.2
407445	407604	159	501.1	375.1
407643	407843	200	416.9	376.5
