start_ms	end_ms	length_ms	x	y
4586648	4586928	280	540.6	342.0
4587262	4587862	600	537.7	376.2
4587996	4589484	1488	543.8	387.9
4589742	4589882	140	530.7	446.7
4589916	4590183	267	643.0	563.2
4590195	4591005	810	627.9	556.1
4591022	4591341	319	640.7	571.9
4591400	4591600	200	833.2	484.8
4591639	4591983	344	759.4	392.3
4592016	4592147	131	712.5	306.5
4592183	4592421	238	831.0	285.8
4592464	4592574	110	931.6	396.5
4592631	4592803	172	426.7	359.7
4592910	4592969	59	302.9	374.3
4593007	4593152	145	134.5	445.2
4593202	4593340	138	93.9	258.7
4593394	4593574	180	82.6	626.8
4593798	4593913	115	355.4	462.3
4593946	4594046	100	453.9	425.0
4594078	4594343	265	560.7	411.0
4594372	4594706	334	519.3	536.0
4594846	4594980	134	121.6	415.0
4595029	4595178	149	449.2	230.6
4595230	4595318	88	634.7	205.1
4595904	4596203	299	5.1	685.9
4596242	4596512	270	-41.4	682.0
4596781	4597137	356	-56.6	672.7
4597192	4597406	214	499.2	373.5
