start_ms	end_ms	length_ms	x	y
12901782	12902099	317	560.3	441.5
12902113	12902976	863	530.2	432.1
12902982	12903175	193	521.5	421.7
12903348	12903789	441	518.9	410.7
12903807	12904039	232	552.2	422.0
12904059	12905773	1714	515.3	418.4
12905814	12906228	414	481.0	226.5
12906249	12906709	460	425.2	217.0
12906778	12907042	264	1036.0	377.2
12907097	12907384	287	1011.1	557.5
12908768	12909295	527	288.9	350.0
12909318	12909862	544	197.7	315.2
12909913	12910121	208	325.7	421.6
12910162	12910663	501	198.5	515.6
12910712	12910887	175	235.2	369.3
12910926	12911003	77	179.5	295.1
12911026	12911283	257	191.0	248.6
12911294	12911732	438	173.0	233.8
