start_ms	end_ms	length_ms	x	y
1021192	1021722	530	463.5	385.1
1021757	1021873	116	529.6	377.6
1022454	1022954	500	494.8	374.5
1022977	1023398	421	511.5	365.8
1023433	1023679	246	442.0	352.6
1023719	1023885	166	517.8	362.7
1023928	1024220	292	474.4	491.6
1024258	1024617	359	371.0	568.8
1024658	1024848	190	397.6	530.9
1024891	1025090	199	434.2	470.5
1025121	1025423	302	418.1	437.3
1025454	1025638	184	455.1	523.3
1025682	1025828	146	556.8	417.4
1025872	1026063	191	577.1	371.0
1026099	1026531	432	733.4	457.0
1026550	1026697	147	759.2	465.1
1026725	1026879	154	830.7	412.0
1026924	1027168	244	924.4	326.4
1027233	1027505	272	531.3	359.6
1027552	1027742	190	331.6	410.4
1027813	1027983	170	57.8	395.2
1028040	1028147	107	255.7	412.0
1028568	1029080	512	238.3	403.1
1029121	1029251	130	129.8	440.1
1029307	1029463	156	159.4	700.7
1029479	1029640	161	149.9	691.8
1029689	1030011	322	105.8	687.3
1030029	1030443	414	103.0	679.2
1030509	1030773	264	470.1	406.1
