start_ms	end_ms	length_ms	x	y
3495506	3495974	468	495.0	378.4
3496128	3496318	190	521.6	328.8
3496332	3497574	1242	501.0	358.7
3497754	3497906	152	501.5	360.6
3497951	3498209	258	768.5	451.4
3498263	3498727	464	305.1	499.5
3498776	3499290	514	501.1	450.4
3499333	3499807	474	646.4	398.3
3499980	3500782	802	713.0	303.6
3500815	3501579	764	647.5	374.0
3501614	3501731	117	706.4	429.8
3501767	3502039	272	803.3	445.0
3502097	3502305	208	444.3	383.1
3502358	3502516	158	166.7	410.3
3502546	3502827	281	110.7	495.1
3502886	3502991	105	512.5	329.7
3503042	3503289	247	141.3	475.1
3503321	3503994	673	123.7	606.3
3504043	3504162	119	470.9	418.3
