start_ms	end_ms	length_ms	x	y
3799284	3799537	253	516.2	395.7
3799560	3799644	84	528.6	279.4
3799668	3800375	707	519.6	222.0
3800401	3800896	495	500.3	352.8
3800913	3801132	219	492.6	378.7
3801301	3801605	304	487.6	356.7
3801620	3802198	578	512.9	362.7
3802238	3802419	181	407.2	357.2
3802460	3802616	156	182.2	406.5
3802655	3802773	118	274.1	306.6
3802833	3803072	239	782.3	333.1
3803095	3803224	129	716.5	387.1
3803266	3803459	193	868.3	210.1
3803524	3804364	840	310.9	277.5
3804398	3804533	135	377.9	303.7
3804557	3804760	203	440.4	343.6
3804801	3804999	198	559.8	393.6
3805053	3805403	350	908.7	312.1
3805579	3805819	240	579.6	373.2
3805840	3806072	232	517.3	352.2
3806250	3806511	261	492.3	305.7
3806677	3806891	214	489.1	335.5
3806937	3807370	433	245.7	329.7
3807409	3807522	113	140.1	441.7
