start_ms	end_ms	length_ms	x	y
4647482	4647782	300	438.7	416.1
4647818	4647987	169	504.3	418.7
4648003	4648730	727	528.3	426.9
4648766	4649166	400	494.0	421.3
4649207	4649363	156	545.7	429.8
4649396	4649641	245	518.1	422.5
4649681	4649828	147	472.9	390.2
4649854	4650079	225	510.4	400.7
4650098	4650639	541	530.1	404.5
4650667	4650837	170	517.2	392.3
4650866	4651258	392	532.7	399.1
4651321	4651446	125	146.7	295.2
4651469	4651590	121	80.1	260.3
4651658	4651839	181	422.2	155.3
4652038	4652211	173	576.6	121.7
4652260	4652496	236	395.1	131.5
4652527	4652620	93	373.2	138.3
4652668	4652816	148	533.8	148.6
4652845	4653222	377	596.3	151.2
4653289	4653553	264	531.2	445.1
4653611	4653766	155	581.7	632.2
4653803	4654011	208	442.1	659.0
4654224	4654394	170	454.9	463.1
4654424	4654619	195	525.3	424.0
4654647	4654850	203	607.2	417.2
4654874	4655087	213	568.4	415.9
4655156	4655311	155	77.6	246.1
4655334	4655421	87	67.1	242.6
4655504	4655672	168	562.2	399.0
4655709	4655896	187	603.1	423.6
4655926	4656092	166	563.4	423.3
4656116	4656454	338	608.9	417.2
4656505	4656528	23	518.8	245.8
4656595	4656736	141	101.5	248.5
4656770	4656947	177	167.8	244.4
4656982	4657473	491	96.2	243.1
4657504	4657886	382	74.8	230.6
4657952	4658212	260	449.4	392.4
4658276	4658470	194	543.8	416.8
4658496	4658754	258	452.8	414.5
