start_ms	end_ms	length_ms	x	y
751565	751802	237	552.2	386.6
751825	752038	213	513.7	387.3
752174	752234	60	507.5	356.5
752351	752556	205	499.0	364.0
752691	753503	812	496.6	375.1
753621	754344	723	490.0	386.9
754386	754523	137	265.0	344.4
754576	754637	61	570.2	343.1
754744	754828	84	580.9	314.9
754865	755094	229	728.4	338.4
755125	755331	206	786.3	293.9
755386	755714	328	280.6	366.2
755743	756039	296	315.0	287.4
756093	756273	180	748.0	319.0
756306	756569	263	818.2	464.7
756682	756763	81	913.8	183.5
756825	757017	192	450.2	149.3
757048	757310	262	402.3	202.2
757443	757552	109	571.0	184.9
757587	757704	117	646.2	168.8
757767	757852	85	913.2	560.3
757981	758013	32	912.8	636.2
758050	758242	192	955.3	720.5
758261	758434	173	962.6	699.0
758492	758645	153	571.9	608.6
758775	758855	80	543.8	571.7
758889	759493	604	356.9	661.6
759652	759739	87	135.7	439.0
759793	759942	149	461.0	180.4
759971	760107	136	382.7	166.4
760143	760282	139	598.0	159.0
760309	760501	192	675.1	171.6
760525	760670	145	625.9	170.8
760738	760856	118	148.5	584.3
760899	761045	146	85.9	731.0
761055	761158	103	82.8	716.8
761188	761472	284	64.7	723.6
761488	761590	102	71.5	718.4
761711	762088	377	71.7	715.4
762208	762374	166	505.3	366.6
762399	762555	156	459.5	358.0
