start_ms	end_ms	length_ms	x	y
1061772	1061967	195	515.3	411.3
1061986	1062605	619	536.4	416.8
1062621	1062819	198	547.0	419.4
1062836	1063246	410	540.1	412.7
1063258	1064137	879	535.7	410.0
1064155	1064776	621	532.5	408.5
1064835	1065011	176	249.5	307.0
1065053	1065187	134	464.4	171.7
1065222	1065354	132	548.7	140.7
1065376	1065543	167	607.4	140.0
1065614	1065831	217	97.9	260.5
1065863	1066093	230	221.1	336.5
1066124	1066342	218	302.1	336.5
1066380	1066626	246	93.4	307.8
1066666	1066860	194	179.1	303.9
1066891	1067189	298	392.1	306.4
1067225	1067357	132	553.7	347.1
1067531	1067641	110	555.2	356.8
1067715	1067917	202	165.8	340.4
1067950	1068180	230	319.7	337.0
1068219	1068395	176	421.5	341.5
1068434	1068628	194	523.2	347.5
1068648	1068797	149	566.5	350.6
1069008	1069206	198	964.2	343.4
1069232	1069396	164	1023.7	351.2
1069455	1069662	207	694.7	568.0
1069692	1069978	286	653.8	582.5
1070057	1070313	256	166.0	541.8
1070363	1070567	204	137.5	429.4
1070623	1071289	666	161.0	271.1
1071311	1072355	1044	122.8	254.5
1072415	1072813	398	482.6	383.2
1073077	1073262	185	526.2	431.9
