start_ms	end_ms	length_ms	x	y
6502299	6502634	335	560.0	362.0
6502654	6504107	1453	524.9	370.5
6504134	6504551	417	605.0	350.5
6504576	6504853	277	686.8	356.0
6504898	6505141	243	410.3	463.2
6505322	6505594	272	620.9	368.1
6505617	6505785	168	687.5	360.8
6505833	6506108	275	388.6	406.0
6506135	6506298	163	339.6	338.4
6506346	6506583	237	90.1	303.9
6506638	6506742	104	498.7	386.4
6506784	6506941	157	717.4	305.1
6506963	6507174	211	685.4	345.3
6507201	6507427	226	591.6	411.5
6507473	6507808	335	371.7	570.1
6508026	6508242	216	497.2	492.3
6508266	6508463	197	419.0	490.7
6508513	6508859	346	684.2	304.9
6508894	6509111	217	786.8	286.4
6509136	6509243	107	832.2	280.6
6509299	6509346	47	419.5	149.1
6509397	6509520	123	157.2	322.0
6509544	6509627	83	111.2	314.5
6509656	6509872	216	130.6	241.4
6509892	6510104	212	102.3	240.1
6510114	6510808	694	88.7	234.4
6510860	6510992	132	454.6	337.1
6511133	6511158	25	442.1	348.8
6511180	6511239	59	442.0	382.6
6511484	6511933	449	498.7	380.4
