start_ms	end_ms	length_ms	x	y
527095	527397	302	549.1	347.4
527420	527791	371	500.4	393.2
528058	528174	116	497.0	413.3
528199	528523	324	499.2	440.4
528617	528783	166	1248.1	208.1
528860	529105	245	543.5	327.9
529135	529263	128	509.6	402.4
529284	529452	168	496.3	418.1
529693	529790	97	487.2	438.1
529811	530623	812	497.1	423.9
530726	530911	185	1364.9	344.8
530992	531080	88	589.0	367.3
531106	531230	124	516.7	407.7
531237	531805	568	500.2	404.6
532051	532137	86	496.4	403.4
532149	532661	512	488.9	418.8
532715	532858	143	217.0	361.6
532919	533262	343	677.6	340.3
533323	533601	278	1083.2	356.5
533677	534037	360	531.5	295.7
534075	534220	145	560.5	392.9
534301	534516	215	1135.0	418.0
534568	534720	152	678.6	365.9
534797	535157	360	7.9	329.8
535215	535450	235	455.7	400.6
535518	535682	164	1055.2	411.3
535748	536007	259	643.3	112.8
536036	536255	219	517.4	212.5
536292	536421	129	479.3	329.9
536456	536889	433	566.1	496.0
536952	537272	320	1062.7	414.7
537378	537772	394	-92.6	321.8
537832	537947	115	426.9	249.6
537993	538150	157	156.1	559.5
538391	538465	74	26.1	624.2
538489	538712	223	63.6	633.6
538789	539021	232	550.1	115.7
539096	539228	132	126.5	634.8
539248	539534	286	93.7	648.4
539599	539753	154	490.5	426.6
539787	540018	231	441.0	394.5
540047	540231	184	537.3	377.4
