start_ms	end_ms	length_ms	x	y
5419653	5419942	289	458.9	369.2
5419979	5420282	303	515.9	367.3
5420490	5421505	1015	512.5	377.2
5421757	5422050	293	511.2	393.4
5422068	5422235	167	514.1	376.3
5422279	5422478	199	180.0	403.4
5422522	5422943	421	561.3	399.2
5422987	5423225	238	659.6	267.3
5423282	5423562	280	816.6	434.9
5423632	5424037	405	161.8	419.9
5424088	5424231	143	457.1	406.0
5424267	5424667	400	516.7	427.0
5424704	5425016	312	338.0	438.9
5425065	5425529	464	399.3	279.6
5425561	5425961	400	543.0	243.7
5425991	5426249	258	396.0	197.8
5426308	5426752	444	771.4	206.1
5426818	5427108	290	1012.0	392.0
5427145	5427374	229	917.0	389.9
5427444	5427541	97	487.2	266.8
5427607	5427966	359	158.2	493.3
5428016	5428338	322	121.3	626.2
5428368	5428518	150	141.3	651.9
5428546	5428951	405	115.0	660.2
5428988	5429175	187	164.7	665.6
5429207	5429512	305	115.1	662.1
5429537	5430001	464	108.1	574.5
5430024	5430263	239	106.6	518.4
5430281	5430572	291	104.1	503.5
5430612	5430967	355	106.1	582.7
5431002	5431188	186	106.5	508.2
5431226	5431770	544	103.9	581.9
