start_ms	end_ms	length_ms	x	y
642786	643080	294	444.4	349.9
643105	643762	657	479.3	362.6
643779	644310	531	489.7	363.1
644346	644532	186	386.0	239.3
644598	644885	287	475.1	327.0
644945	645324	379	814.8	412.8
645424	645595	171	237.1	460.9
645646	646121	475	62.3	289.8
646183	646314	131	509.4	500.6
646359	646631	272	803.7	484.8
646666	646838	172	777.6	663.6
646896	647134	238	380.3	668.6
647214	647494	280	95.7	290.2
647522	647794	272	36.5	124.5
647850	647969	119	315.5	295.8
648030	648244	214	690.1	279.8
648292	648545	253	841.3	326.6
648583	648769	186	868.1	204.8
648830	649115	285	437.7	518.9
649174	649399	225	801.9	450.7
649469	649624	155	320.2	629.8
649652	649856	204	386.6	635.6
649941	650064	123	749.7	662.6
650146	650336	190	115.3	568.9
650370	650498	128	175.6	626.5
650540	651510	970	95.8	522.9
651790	652147	357	435.2	332.3
652184	652450	266	486.6	345.5
