start_ms	end_ms	length_ms	x	y
1981057	1981237	180	427.1	382.7
1981263	1982093	830	497.8	379.0
1982277	1982392	115	499.9	372.9
1982407	1982859	452	493.0	381.8
1982886	1983012	126	445.8	418.3
1983024	1983192	168	453.3	440.1
1983229	1983384	155	654.7	448.1
1983406	1983491	85	639.8	450.7
1983574	1983759	185	1.7	482.6
1983785	1984021	236	-51.9	493.9
1984054	1984249	195	120.6	464.6
1984292	1984488	196	366.5	338.5
1984514	1984678	164	424.6	267.1
1984747	1984930	183	998.7	349.8
1984962	1985125	163	854.4	453.4
1985161	1985304	143	792.3	450.8
1985361	1985787	426	446.5	449.7
1985823	1986072	249	624.5	451.1
1986251	1986364	113	574.9	412.9
1986408	1986531	123	717.8	438.3
1986561	1986779	218	810.5	429.8
1986806	1987488	682	873.7	438.3
1987700	1987821	121	378.1	389.6
1987850	1988068	218	445.4	433.0
1988124	1988260	136	132.8	400.5
1988288	1988745	457	70.7	384.4
1988773	1989467	694	55.9	385.3
1989523	1989699	176	442.7	371.5
