start_ms	end_ms	length_ms	x	y
2064757	2065299	542	448.7	373.8
2065322	2065699	377	493.5	375.5
2065880	2065947	67	509.6	363.5
2065958	2066539	581	511.3	372.1
2066729	2066853	124	511.7	377.7
2067209	2067350	141	517.0	385.7
2067382	2067555	173	399.8	408.7
2067579	2067698	119	351.5	408.0
2067750	2067971	221	-32.6	275.2
2067999	2068265	266	98.5	182.6
2068310	2068467	157	281.4	176.9
2068515	2068860	345	441.4	223.2
2068881	2069097	216	475.4	260.5
2069124	2069341	217	490.7	385.9
2069405	2069680	275	1039.3	196.7
2069698	2069867	169	1066.5	179.6
2069916	2070025	109	668.3	69.1
2070063	2070258	195	404.9	56.6
2070407	2071211	804	395.0	355.5
2071240	2071404	164	484.8	448.8
2071490	2071673	183	959.8	525.8
2071695	2071901	206	927.4	507.0
2071909	2072466	557	915.3	511.7
2072539	2072695	156	220.0	447.8
2072744	2072900	156	122.8	631.4
2072933	2073384	451	90.9	672.1
2073419	2073612	193	69.5	671.6
2073653	2073905	252	154.3	674.6
2073937	2074179	242	220.2	670.1
2074228	2074351	123	118.8	658.8
2074400	2074544	144	473.7	397.0
2074728	2074800	72	480.8	359.2
2074828	2074975	147	540.9	372.2
2075001	2075221	220	577.7	370.7
2075235	2075477	242	588.1	376.6
2075712	2075782	70	529.4	366.6
2075810	2076024	214	464.0	379.2
2076049	2076325	276	526.3	370.2
2076349	2076597	248	491.0	372.7
