start_ms	end_ms	length_ms	x	y
424551	424578	27	476.7	399.0
424633	424689	56	466.7	385.8
424835	425377	542	516.6	375.2
425599	425685	86	532.0	409.5
425713	425792	79	478.4	398.0
425813	425875	62	479.9	396.0
425906	426045	139	476.9	395.0
426060	427097	1037	504.6	357.4
427312	427358	46	524.3	360.2
427385	427462	77	442.8	251.6
427484	427666	182	450.5	202.8
427728	427992	264	636.0	213.6
428063	428293	230	399.5	222.8
428324	428500	176	448.7	263.4
428525	428833	308	501.5	312.9
428875	429089	214	698.0	300.0
429110	429278	168	689.9	318.5
429305	429502	197	617.6	328.5
429547	429763	216	394.7	353.1
429785	429874	89	481.4	340.5
430193	430245	52	742.4	322.3
430529	430626	97	646.3	351.8
430722	430974	252	410.2	369.1
430998	431240	242	402.4	469.5
431258	431524	266	376.9	489.8
431802	432028	226	440.0	574.1
432052	432491	439	374.5	558.9
432537	432744	207	144.8	434.7
432754	432888	134	141.3	460.0
433165	433185	20	137.8	402.2
433212	433309	97	138.2	425.0
433344	433441	97	111.4	371.3
433476	433808	332	145.8	252.4
433835	434440	605	106.4	289.3
434494	434840	346	440.1	122.0
435109	435283	174	475.3	316.9
435364	435524	160	884.1	390.0
435638	435812	174	849.7	41.4
435836	435901	65	848.2	41.1
436170	436332	162	452.0	564.3
436413	436714	301	119.6	564.5
436761	437507	746	100.1	355.4
437519	437768	249	104.2	334.6
437791	437835	44	102.7	389.3
437856	438731	875	102.9	403.5
438955	438988	33	528.2	372.8
