start_ms	end_ms	length_ms	x	y
1499916	1500375	459	449.2	401.9
1500401	1500599	198	496.6	388.4
1500828	1501400	572	491.9	424.6
1501563	1501892	329	480.8	400.7
1502006	1502121	115	-572.9	716.9
1502651	1502787	136	538.8	366.1
1502823	1503107	284	507.6	374.4
1503137	1504333	1196	509.2	381.7
1504379	1504497	118	351.6	350.3
1504540	1504683	143	226.1	505.0
1504720	1504859	139	152.9	451.7
1504870	1504912	42	150.3	448.6
1504943	1505049	106	137.0	432.8
1505087	1505229	142	161.4	235.4
1505291	1505433	142	650.1	248.2
1505491	1505677	186	948.2	266.6
1505719	1505868	149	914.7	398.8
1505920	1506069	149	723.1	572.8
1506138	1506255	117	310.7	592.4
1506297	1506501	204	138.5	622.1
1506541	1506679	138	143.6	583.2
1506703	1506883	180	134.9	472.5
1506979	1507181	202	636.1	516.2
1507238	1507388	150	739.8	560.0
1507438	1507621	183	899.0	568.1
1507681	1507805	124	766.6	389.7
1507839	1507949	110	676.0	376.9
1507994	1508149	155	810.8	343.1
1508176	1508363	187	899.8	356.2
1508429	1508575	146	530.6	373.0
1508629	1508803	174	292.3	351.5
1508833	1509050	217	294.8	311.9
1509076	1509201	125	365.1	315.0
1509251	1509558	307	141.3	295.4
1509597	1509748	151	85.5	380.7
1509781	1509909	128	125.6	423.3
1509957	1510133	176	92.3	686.2
1510171	1510198	27	149.0	625.9
1510264	1510405	141	80.3	242.4
1510438	1510579	141	117.9	227.1
1510619	1511731	1112	44.5	227.6
1511801	1512182	381	473.3	391.3
