start_ms	end_ms	length_ms	x	y
4928522	4929007	485	498.0	406.7
4929015	4929046	31	504.2	418.5
4929200	4929622	422	511.3	399.0
4930316	4930487	171	449.6	401.9
4930518	4931910	1392	506.9	392.3
4931961	4932207	246	564.9	216.3
4932342	4932712	370	420.0	239.4
4932761	4933193	432	573.4	213.7
4933258	4933490	232	662.5	509.1
4933542	4933684	142	607.9	383.9
4933710	4933973	263	705.8	368.0
4933987	4934154	167	721.4	348.3
4934203	4934379	176	946.2	120.8
4934401	4934599	198	994.7	88.7
4934662	4934818	156	594.3	206.7
4934850	4935095	245	561.3	217.4
4935242	4935420	178	443.4	192.2
4935455	4935903	448	391.9	184.0
4935944	4936270	326	581.6	205.3
4936326	4936688	362	716.7	374.2
4936708	4936890	182	712.0	365.1
4936948	4937189	241	924.8	118.7
4937268	4937466	198	261.8	261.6
4937498	4937674	176	173.1	215.7
4937699	4937809	110	106.1	177.1
4937943	4938232	289	75.7	254.7
4938282	4938482	200	493.1	183.8
4938524	4938768	244	637.2	193.7
4938832	4938931	99	363.5	156.3
4939116	4939364	248	91.6	308.8
4939390	4939666	276	72.0	302.2
4939701	4940048	347	150.8	416.9
4940085	4940219	134	92.6	328.2
