start_ms	end_ms	length_ms	x	y
6700623	6701073	450	490.6	396.4
6701361	6701502	141	544.7	406.7
6701510	6701668	158	533.6	398.1
6701919	6702351	432	530.4	414.9
6702560	6702617	57	531.3	405.2
6702940	6703131	191	522.2	414.2
6703398	6703474	76	530.2	425.2
6703481	6703943	462	517.9	419.3
6704136	6704456	320	523.7	394.1
6704645	6704992	347	508.3	382.4
6705228	6705762	534	519.2	394.2
6705984	6707411	1427	518.2	392.8
6707455	6707636	181	267.0	326.9
6707651	6707841	190	272.2	287.2
6707888	6708134	246	298.2	446.4
6708158	6708291	133	327.2	463.8
6708327	6708531	204	253.7	304.5
6708552	6708773	221	281.7	294.8
6708841	6708905	64	657.2	385.9
6708978	6709132	154	210.1	278.5
6709166	6709400	234	275.5	286.0
6711023	6711647	624	265.8	313.3
6711676	6711814	138	235.4	314.9
6711837	6712375	538	270.9	310.0
6712382	6712655	273	293.5	307.8
6712679	6712841	162	210.2	260.2
6712865	6712942	77	150.8	257.8
6713003	6713176	173	192.1	678.4
6713232	6713475	243	162.6	677.9
6713504	6713760	256	151.3	677.0
6713799	6714798	999	99.6	595.0
6714853	6715007	154	489.9	417.2
