start_ms	end_ms	length_ms	x	y
1471446	1471716	270	531.6	398.3
1471779	1471883	104	501.5	404.5
1472123	1472160	37	492.0	424.6
1472206	1473097	891	507.7	376.8
1473319	1473639	320	521.1	377.7
1473747	1473776	29	714.2	395.7
1473858	1474157	299	628.5	479.4
1474194	1474343	149	848.7	493.0
1474381	1474582	201	918.5	528.8
1474872	1475018	146	520.8	566.9
1475081	1475148	67	373.7	499.8
1475385	1475428	43	741.5	468.7
1475449	1475707	258	742.5	466.3
1475767	1476058	291	418.7	493.2
1476097	1476175	78	517.5	377.8
1476215	1476237	22	518.3	378.8
1476393	1476487	94	728.1	370.1
1476524	1476546	22	728.3	373.6
1476764	1476979	215	148.5	372.6
1477010	1477322	312	308.5	387.5
1477369	1477773	404	471.0	361.1
1478133	1478352	219	533.3	348.0
1478393	1478757	364	467.2	365.6
1478818	1478932	114	143.5	334.5
1478970	1479202	232	140.3	434.6
1479233	1479477	244	169.2	461.4
1479498	1479557	59	168.0	463.0
1479618	1479797	179	462.6	191.9
1479825	1480024	199	625.7	183.6
1480055	1480234	179	685.9	187.1
1480290	1480582	292	476.1	180.2
1480608	1480734	126	572.2	180.8
1480787	1480949	162	372.8	189.9
1480978	1481084	106	346.1	195.6
1481119	1481420	301	422.4	180.4
1481452	1481555	103	495.3	191.0
1481614	1481733	119	192.0	338.3
1481775	1481920	145	113.2	371.3
1481963	1482100	137	117.3	424.0
1482121	1482189	68	100.9	397.4
1482419	1482465	46	118.3	391.2
1482476	1482504	28	119.3	412.0
1482524	1483105	581	109.3	382.9
1483144	1483300	156	145.8	478.9
1483326	1483766	440	126.2	463.3
1483795	1484160	365	106.3	453.2
1484211	1484308	97	412.5	419.8
