start_ms	end_ms	length_ms	x	y
2737831	2738071	240	402.7	405.3
2738104	2738288	184	484.0	384.1
2738431	2738607	176	487.7	371.1
2738633	2740098	1465	499.0	393.7
2740126	2740285	159	448.6	436.8
2740313	2740445	132	336.0	393.8
2740468	2740671	203	364.8	319.2
2740682	2740846	164	359.4	308.8
2740894	2741197	303	124.1	399.1
2741245	2741425	180	343.4	246.6
2741446	2741582	136	405.9	227.6
2741596	2741812	216	419.8	206.7
2741819	2741989	170	431.4	201.1
2742045	2742225	180	471.2	497.7
2742252	2742376	124	529.6	506.1
2742469	2742640	171	769.2	345.9
2742684	2742946	262	934.1	248.7
2742978	2743101	123	968.7	233.2
2743121	2743194	73	1007.1	217.4
2743234	2743496	262	772.3	297.4
2743510	2743678	168	752.3	288.1
2743696	2743878	182	749.9	261.0
2743928	2744122	194	526.3	391.1
2744167	2744300	133	320.1	389.6
2744342	2744528	186	110.2	438.9
2744562	2744890	328	60.4	561.3
2744970	2745268	298	825.6	286.5
2745323	2745379	56	395.7	215.9
2745419	2745537	118	180.9	347.1
2745573	2745904	331	135.3	441.5
2745914	2746056	142	159.5	443.8
2746231	2746598	367	128.8	440.9
2746616	2747426	810	109.7	511.7
2747604	2747791	187	121.5	495.7
2747812	2748092	280	160.8	443.7
2748114	2748368	254	119.9	499.9
2748384	2748502	118	124.8	452.5
2748549	2748772	223	172.9	642.3
2748792	2748934	142	202.1	613.3
2748969	2749063	94	150.8	413.0
2749094	2749232	138	177.8	271.3
2749247	2749439	192	159.2	271.0
2749481	2749772	291	118.1	440.7
2749783	2749969	186	136.4	434.2
2749981	2750585	604	110.6	448.0
