start_ms	end_ms	length_ms	x	y
2624599	2624850	251	413.0	335.3
2624878	2625063	185	479.0	358.8
2625070	2625410	340	490.8	371.9
2625609	2626183	574	496.6	375.0
2626197	2626746	549	500.7	381.8
2626761	2627208	447	504.2	382.9
2627252	2627385	133	261.3	299.1
2627409	2627723	314	199.3	277.1
2627743	2627895	152	246.8	247.5
2627958	2628107	149	422.8	224.5
2628132	2628252	120	504.9	222.6
2628295	2628470	175	411.5	228.8
2628506	2628669	163	533.7	223.1
2628720	2628968	248	217.4	287.0
2628994	2629143	149	322.4	263.5
2629181	2629322	141	377.6	257.5
2629372	2629613	241	192.3	333.3
2629632	2629671	39	232.5	316.3
2629704	2629926	222	389.8	307.7
2629947	2630066	119	434.8	317.6
2630109	2630274	165	627.0	315.9
2630322	2630433	111	230.6	348.8
2630457	2630689	232	182.1	433.7
2630727	2630958	231	168.1	554.3
2631009	2631192	183	411.1	433.7
2631253	2631379	126	596.2	436.2
2631417	2631632	215	773.2	449.0
2631655	2631928	273	769.7	418.7
2631984	2632160	176	205.4	483.0
2632182	2632285	103	156.0	495.8
2632307	2632474	167	149.0	568.7
2632514	2632663	149	134.2	383.5
2632682	2633003	321	141.7	314.5
2633020	2633858	838	125.2	335.5
2633915	2634058	143	430.5	348.6
