start_ms	end_ms	length_ms	x	y
2845488	2845852	364	435.0	385.3
2845876	2846036	160	490.7	376.7
2846205	2847720	1515	497.4	380.5
2847752	2847894	142	404.2	376.9
2847944	2848132	188	556.2	431.3
2848175	2848337	162	557.5	535.1
2848354	2848422	68	539.8	567.9
2848459	2848596	137	543.1	571.4
2848642	2848839	197	595.5	442.9
2848877	2849244	367	765.6	411.7
2849282	2849552	270	925.1	452.0
2849585	2849772	187	920.1	399.2
2849842	2849939	97	419.0	357.3
2849977	2850171	194	268.3	390.0
2850206	2850591	385	140.1	493.6
2850614	2850844	230	105.2	566.7
2850857	2850986	129	88.4	595.7
2851087	2851226	139	479.6	519.9
2851273	2851558	285	463.1	397.9
2851578	2851773	195	481.7	384.7
2851800	2852054	254	556.2	398.7
2852094	2852412	318	546.6	536.4
2852450	2852662	212	411.8	575.6
2852697	2852964	267	367.6	428.7
2853008	2853158	150	144.3	464.6
2853190	2853325	135	140.8	621.4
2853337	2853525	188	160.0	653.0
2853548	2853684	136	118.7	649.9
2853706	2853952	246	109.7	581.2
2853959	2854707	748	98.3	582.9
2854755	2854914	159	379.3	412.4
