start_ms	end_ms	length_ms	x	y
586846	587246	400	529.9	378.6
587259	587541	282	509.6	379.5
587558	587814	256	495.4	376.3
587892	588117	225	38.0	365.0
588173	588339	166	447.6	382.3
588363	588675	312	496.3	392.4
588722	588917	195	679.5	422.3
588987	589146	159	228.9	401.1
589207	589417	210	722.3	391.8
589444	589759	315	707.1	439.2
589803	590101	298	790.6	501.7
590143	590263	120	741.5	487.4
590313	590616	303	822.0	669.2
590672	590840	168	743.0	459.2
590867	591130	263	697.3	437.7
591197	591440	243	213.4	351.3
591488	591955	467	1.2	372.0
591997	592136	139	-65.7	323.5
592155	592549	394	-45.7	288.3
592731	592993	262	855.6	448.8
593043	593232	189	874.7	681.4
593256	593476	220	828.1	656.1
593660	593825	165	759.8	533.1
593884	593980	96	249.1	457.4
594016	594213	197	142.3	457.8
594240	594506	266	112.3	457.9
594565	594798	233	487.7	173.1
594824	595110	286	408.8	172.0
595162	595391	229	598.7	148.3
595416	595503	87	651.1	144.3
595545	595783	238	518.0	152.7
595806	596095	289	450.2	169.2
596125	596223	98	349.3	186.6
596242	596448	206	325.2	182.3
596473	596810	337	386.2	184.9
596835	596956	121	327.8	189.4
597043	597104	61	134.1	490.6
597125	597344	219	128.3	465.8
597370	597698	328	161.3	453.7
597752	597870	118	486.7	376.0
598024	598088	64	492.6	385.2
598156	598451	295	56.2	657.5
598602	598817	215	438.8	437.8
598856	598977	121	318.0	429.9
599023	599160	137	164.7	456.5
599235	599407	172	466.4	366.9
