start_ms	end_ms	length_ms	x	y
551335	551577	242	539.0	385.1
551605	552975	1370	502.2	381.6
553043	553322	279	461.0	554.5
553352	553401	49	430.5	547.4
553449	553650	201	529.5	284.1
553691	553886	195	696.2	112.9
553951	554212	261	857.8	689.9
554270	554593	323	539.6	648.1
554643	554790	147	345.4	619.2
554864	555142	278	698.2	335.2
555229	555357	128	97.0	498.3
555394	555563	169	-36.6	519.2
555640	555966	326	578.7	224.8
556126	556320	194	232.6	596.8
556396	556501	105	-8.0	533.4
556524	557218	694	-94.9	525.9
557294	557391	97	674.2	562.3
557450	557699	249	790.0	277.8
557748	557978	230	990.8	318.0
558020	558100	80	956.7	235.7
558161	558332	171	508.5	192.3
558372	558576	204	416.3	174.9
558626	558805	179	612.2	149.3
558884	559227	343	104.1	502.8
559285	559513	228	105.5	627.2
559556	559649	93	220.6	609.5
559712	559894	182	501.6	176.7
559917	560090	173	456.2	166.1
560120	560418	298	527.9	88.9
560443	560725	282	457.1	107.8
560762	561418	656	536.1	94.0
561480	561683	203	529.2	380.9
561709	561991	282	466.1	390.7
562018	562324	306	546.9	398.5
